kode_univ,kode_prodi,nama_prodi,jenjang,daya_tampung_2023,peminat_2018,peminat_2019,peminat_2020,peminat_2021,peminat_2022,daya_tampung_2018,daya_tampung_2019,daya_tampung_2020,daya_tampung_2021,daya_tampung_2022
333,333042,ILMU ADMINISTRASI BISNIS,Sarjana,20,1887,926,805,976,921,40,25,20,25,27
333,333043,SASTRA INDONESIA,Sarjana,25,734,385,364,457,422,36,25,20,20,30
333,333044,SASTRA SUNDA,Sarjana,18,484,204,178,195,170,24,25,12,24,30
333,333045,ILMU SEJARAH,Sarjana,25,441,226,236,333,330,24,25,12,24,30
333,333046,SASTRA INGGRIS,Sarjana,25,1705,818,753,989,799,50,25,20,20,22
333,333047,SASTRA PERANCIS,Sarjana,14,306,178,156,136,115,28,15,12,12,15
333,333048,SASTRA JEPANG,Sarjana,25,967,487,415,620,515,40,25,20,20,22
333,333049,SASTRA RUSIA,Sarjana,12,172,111,99,96,58,20,15,12,12,15
333,333050,SASTRA JERMAN,Sarjana,12,454,245,191,194,145,28,15,12,12,11
333,333051,SASTRA ARAB,Sarjana,25,630,411,309,465,321,40,30,20,20,30
333,333052,ILMU KOMUNIKASI,Sarjana,22,3159,1594,1279,2312,1876,48,30,18,23,20
333,333053,ILMU PERPUSTAKAAN,Sarjana,22,964,597,442,478,379,48,30,24,30,20
333,333054,SOSIOLOGI,Sarjana,9,839,448,386,439,400,20,15,10,10,12
333,333055,ILMU POLITIK,Sarjana,12,495,261,225,359,396,20,15,10,10,15
333,333056,HUBUNGAN MASYARAKAT,Sarjana,22,880,523,457,622,521,40,20,18,23,20
333,333057,EKONOMI ISLAM,Sarjana,27,851,429,304,532,389,32,20,20,24,24
333,333058,MANAJEMEN KOMUNIKASI,Sarjana,22,1026,548,457,527,725,32,20,18,18,20
333,333059,JURNALISTIK,Sarjana,22,897,460,386,429,476,30,20,18,18,20
333,333060,TELEVISI DAN FILM,Sarjana,22,1689,763,693,849,643,30,20,18,18,20
334,334001,PENDIDIKAN MATEMATIKA,Sarjana,18,1322,706,671,642,488,27,27,25,27,20
334,334002,PENDIDIKAN FISIKA,Sarjana,30,624,336,286,217,225,36,27,27,27,30
334,334003,PENDIDIKAN BIOLOGI,Sarjana,22,1170,692,644,652,550,36,27,27,27,27
334,334004,PENDIDIKAN KIMIA,Sarjana,16,847,397,419,287,289,32,27,27,20,20
334,334005,PENDIDIKAN ILMU KOMPUTER,Sarjana,17,493,241,276,361,356,36,27,30,30,30
334,334006,MATEMATIKA,Sarjana,18,659,409,453,516,412,16,27,25,25,25
334,334007,FISIKA,Sarjana,25,241,151,125,115,137,16,14,14,14,15
334,334008,BIOLOGI,Sarjana,13,658,342,356,362,432,16,14,14,13,13
334,334009,KIMIA,Sarjana,20,671,329,361,399,403,25,24,23,20,20
334,334010,ILMU KOMPUTER,Sarjana,20,972,692,853,1008,1015,16,27,31,22,20
334,334011,PENDIDIKAN TEKNIK ARSITEKTUR,Sarjana,26,384,279,286,250,286,24,18,30,15,28
334,334012,PENDIDIKAN TEKNIK BANGUNAN,Sarjana,52,232,150,171,187,190,29,18,28,30,30
334,334013,PENDIDIKAN TEKNIK ELEKTRO,Sarjana,18,266,187,162,138,156,30,33,23,25,27
334,334014,PENDIDIKAN TEKNIK MESIN,Sarjana,22,479,317,257,174,163,33,27,26,30,35
334,334015,ILMU KEOLAHRAGAAN,Sarjana,50,133,68,75,96,114,40,39,36,36,36
334,334016,TEKNIK ELEKTRO,Sarjana,11,703,507,442,467,372,24,33,25,30,20
334,334017,PENDIDIKAN TEKNOLOGI AGRO INDUSTRI,Sarjana,16,411,310,261,211,245,21,24,24,10,15
334,334018,TEKNIK SIPIL,Sarjana,21,1157,548,555,590,576,30,36,32,32,30
334,334019,PENDIDIKAN ILMU PENGETAHUAN ALAM,Sarjana,10,273,153,152,89,217,12,11,8,8,10
334,334020,ARSITEKTUR,Sarjana,16,800,601,750,767,636,18,18,32,15,15
334,334038,ADMINISTRASI PENDIDIKAN,Sarjana,30,594,420,433,466,479,24,24,27,18,19
334,334039,BIMBINGAN DAN KONSELING,Sarjana,29,1495,894,1049,1058,1160,28,27,27,27,27
334,334040,PENDIDIKAN MASYARAKAT,Sarjana,20,221,128,185,294,275,27,27,27,25,18
334,334041,PENDIDIKAN KHUSUS,Sarjana,27,678,381,279,366,234,24,27,20,20,20
334,334042,TEKNOLOGI PENDIDIKAN,Sarjana,32,335,248,240,295,350,24,24,27,27,27
334,334043,PSIKOLOGI,Sarjana,40,1945,909,921,1325,1476,30,29,27,18,30
334,334044,PKN,Sarjana,22,457,276,274,223,248,30,30,20,20,20
334,334045,PENDIDIKAN SEJARAH,Sarjana,22,623,383,371,315,377,30,30,20,20,20
334,334046,PENDIDIKAN GEOGRAFI,Sarjana,22,673,421,377,319,269,30,30,20,20,20
334,334047,ILMU PENDIDIKAN AGAMA ISLAM,Sarjana,45,1384,944,832,1111,941,33,30,22,22,22
334,334048,MANAJEMEN RESORT DAN LEISURE,Sarjana,22,1102,643,589,553,438,25,30,21,22,22
334,334049,MANAJEMEN PEMASARAN PARIWISATA,Sarjana,32,1166,729,777,804,639,30,30,20,20,20
334,334050,MANAJEMEN INDUSTRI KATERING,Sarjana,22,621,451,447,443,441,30,30,20,20,30
334,334051,PENDIDIKAN BHS.DAN SASTRA INDONESIA,Sarjana,22,913,645,657,725,661,27,41,31,30,27
334,334052,PENDIDIKAN BAHASA SUNDA,Sarjana,32,636,433,372,403,331,36,39,24,26,36
334,334053,PENDIDIKAN BAHASA INGGRIS,Sarjana,27,1093,596,593,721,695,21,23,18,20,25
334,334054,PENDIDIKAN BAHASA ARAB,Sarjana,27,591,500,453,491,395,24,27,25,25,25
334,334055,PENDIDIKAN BAHASA JEPANG,Sarjana,29,589,378,361,460,469,27,35,27,29,29
334,334056,PENDIDIKAN BAHASA JERMAN,Sarjana,27,185,166,149,157,149,21,24,27,27,25
334,334057,PENDIDIKAN BAHASA PERANCIS,Sarjana,17,140,90,95,82,118,24,24,18,18,18
334,334058,PENDIDIKAN SENI RUPA DAN KERAJINAN,Sarjana,48,158,119,132,156,150,36,36,34,34,39
334,334059,PENDIDIKAN SENI TARI,Sarjana,42,142,125,141,169,151,45,45,45,45,45
334,334060,PENDIDIKAN SENI MUSIK,Sarjana,44,210,131,128,149,107,36,36,24,24,36
334,334061,BAHASA DAN SASTRA INGGRIS,Sarjana,33,1059,596,648,849,978,21,24,18,18,27
334,334062,BAHASA DAN SASTRA INDONESIA,Sarjana,22,614,351,421,586,557,27,27,27,25,27
334,334063,PENDIDIKAN KESEJAHTERAAN KELUARGA,Sarjana,28,214,140,131,150,164,17,18,27,15,18
334,334064,PENDIDIKAN TATA BOGA,Sarjana,11,1037,642,689,835,733,17,18,27,15,20
334,334065,PENDIDIKAN TATA BUSANA,Sarjana,19,551,370,400,586,483,17,18,27,15,18
334,334066,PENDIDIKAN KEPELATIHAN OLAHRAGA,Sarjana,48,291,184,203,198,193,65,39,60,60,60
334,334067,PEND. JASMANI KESEHATAN & REKREASI (PJKR),Sarjana,89,356,235,293,391,375,60,51,58,65,81
334,334068,PENDIDIKAN AKUNTANSI,Sarjana,22,467,270,337,214,332,50,30,30,20,20
334,334069,PENDIDIKAN BISNIS,Sarjana,22,729,295,335,409,408,50,30,30,20,20
334,334070,PENDIDIKAN MANAJEMEN PERKANTORAN,Sarjana,22,860,547,574,862,806,50,30,30,20,20
334,334071,PENDIDIKAN EKONOMI,Sarjana,22,491,281,333,272,348,50,30,30,20,20
334,334072,MANAJEMEN,Sarjana,24,2560,1414,1470,1580,1523,50,30,30,20,20
334,334073,AKUNTANSI,Sarjana,24,1934,1002,1058,1013,973,50,30,30,20,20
334,334074,PERPUSTAKAAN DAN SAINS INFORMASI,Sarjana,21,468,351,321,348,366,15,27,15,15,15
334,334075,PENDIDIKAN IPS,Sarjana,22,413,271,288,275,309,30,30,20,20,20
334,334076,PENDIDIKAN SOSIOLOGI,Sarjana,22,965,585,567,569,717,30,30,21,20,20
334,334077,PGSD PEND. JASMANI KAMPUS BUMI SILIWANGI,Sarjana,42,63,38,59,70,89,40,39,39,40,41
334,334078,PGSD KAMPUS CIBIRU,Sarjana,75,1457,925,957,912,1132,96,78,77,32,78
334,334079,PGPAUD KAMPUS CIBIRU,Sarjana,45,285,145,168,174,222,50,30,27,16,30
334,334080,PGSD KAMPUS SUMEDANG,Sarjana,65,431,315,648,622,523,45,45,105,60,60
334,334081,PGSD PENDIDIKAN JASMANI KAMPUS SUMEDANG,Sarjana,60,47,48,70,64,81,45,45,65,60,60
334,334082,PGSD KAMPUS PURWAKARTA,Sarjana,49,553,348,364,486,404,54,54,54,54,45
334,334083,PGSD KAMPUS TASIKMALAYA,Sarjana,37,740,513,508,630,678,75,68,52,40,26
334,334084,PGSD KAMPUS SERANG,Sarjana,43,556,296,330,243,276,90,60,60,40,40
334,334085,PGSD KAMPUS BUMI SILIWANGI,Sarjana,64,759,530,613,740,706,36,48,27,48,60
334,334086,PGPAUD KAMPUS BUMI SILIWANGI,Sarjana,29,161,139,293,239,199,27,27,54,22,20
334,334087,ILMU KOMUNIKASI,Sarjana,24,1875,1047,1300,1512,1543,27,27,27,41,35
334,334088,PGPAUD KAMPUS SERANG,Sarjana,32,111,49,79,59,62,40,30,36,30,30
334,334089,ILMU EKONOMI DAN KEUANGAN ISLAM,Sarjana,22,775,512,447,408,403,45,27,27,20,20
334,334090,PGPAUD KAMPUS TASIKMALAYA,Sarjana,53,211,132,133,136,203,60,41,45,45,50
334,334091,PGPAUD KAMPUS PURWAKARTA,Sarjana,42,101,65,92,89,138,25,30,30,30,45
334,334092,PENDIDIKAN BAHASA KOREA,Sarjana,17,661,443,480,660,605,21,24,27,17,18
334,334093,KEWIRAUSAHAAN KAMPUS TASIKMALAYA,Sarjana,27,575,144,160,160,222,28,41,22,27,24
335,335001,TARI,Sarjana,19,73,50,66,77,69,27,14,17,17,17
335,335002,KARAWITAN,Sarjana,25,67,43,46,68,50,36,20,25,25,25
335,335003,TEATER,Sarjana,20,34,19,27,38,23,24,16,20,20,20
335,335004,SENI MURNI,Sarjana,11,80,43,47,86,57,12,7,10,10,10
335,335005,ANTROPOLOGI BUDAYA,Sarjana,24,180,104,102,119,111,24,16,20,24,24
336,336002,MATEMATIKA,Sarjana,27,421,260,296,367,244,27,24,27,27,24
336,336003,BIOLOGI,Sarjana,27,543,275,376,381,377,27,24,27,27,24
336,336004,FISIKA,Sarjana,14,162,94,113,111,80,14,12,13,13,12
336,336005,KIMIA,Sarjana,27,360,256,240,304,219,24,24,27,27,24
336,336006,TEKNIK INFORMATIKA,Sarjana,41,840,592,801,1100,883,27,36,40,40,36
336,336007,TEKNIK ELEKTRO,Sarjana,27,302,168,293,248,236,27,24,40,27,24
336,336008,AGROTEKNOLOGI,Sarjana,27,415,277,408,324,286,12,24,27,27,24
336,336012,SOSIOLOGI,Sarjana,68,619,367,548,605,596,60,81,67,67,60
336,336014,ILMU HUKUM,Sarjana,54,568,276,452,605,597,41,41,54,54,54
336,336015,MANAJEMEN,Sarjana,81,2023,935,1248,1899,1634,60,54,54,67,81
336,336016,ADMINISTRASI PUBLIK,Sarjana,68,1090,540,749,830,718,72,68,67,67,60
336,336017,ILMU KOM. KONST. HUMAS,Sarjana,54,459,267,384,535,453,27,27,27,40,41
336,336018,ILMU KOM. KONST. JURNALISTIK,Sarjana,54,764,431,638,660,517,54,48,54,54,54
336,336019,BAHASA DAN SASTRA  INGGRIS,Sarjana,81,775,398,592,754,576,60,72,81,81,81
336,336020,PSIKOLOGI,Sarjana,60,1315,765,1136,1584,1318,60,54,60,60,60
341,341001,AGRIBISNIS,Sarjana,53,2031,993,794,833,780,65,55,54,54,54
341,341002,AGRONOMI DAN HORTIKULTURA,Sarjana,69,2062,1124,940,718,476,95,78,78,78,78
341,341003,ARSITEKTUR LANSEKAP,Sarjana,32,943,583,424,487,422,41,35,36,36,36
341,341004,BIOKIMIA,Sarjana,35,823,565,463,519,366,49,40,40,40,40
341,341005,BIOLOGI,Sarjana,39,898,459,460,501,484,53,42,40,40,40
341,341006,EKONOMI SUMBERDAYA DAN LINGKUNGAN,Sarjana,35,787,461,406,374,391,50,40,38,38,38
341,341007,ILMU DAN TEKNOLOGI KELAUTAN,Sarjana,42,834,396,410,365,315,49,41,40,40,40
341,341008,ILMU KOMPUTER,Sarjana,53,1326,830,784,1570,1386,40,49,48,48,48
341,341009,KEDOKTERAN HEWAN DAN BIOMEDIS,Sarjana,70,920,691,682,609,743,65,86,66,66,66
341,341010,KIMIA,Sarjana,42,755,490,446,424,422,50,41,40,40,40
341,341011,KOMUNIKASI DAN PENGEMBANGAN MASYARAKAT,Sarjana,53,1765,1061,982,803,727,70,53,52,52,52
341,341012,KONSERVASI SUMBERDAYAHUTAN& EKOWISATA,Sarjana,46,857,580,609,425,367,45,45,50,50,50
341,341013,MANAJEMEN HUTAN,Sarjana,46,934,441,497,388,427,50,43,48,48,48
341,341014,STATISTIKA DAN SAINS DATA,Sarjana,35,1282,937,848,840,758,45,38,36,36,36
341,341015,TEKNIK PERTANIAN DAN BIOSISTEM,Sarjana,42,854,389,415,448,408,62,50,48,48,48
341,341016,TEKNOLOGI HASIL HUTAN,Sarjana,32,666,304,323,258,267,35,30,34,34,34
341,341017,TEKNOLOGI INDUSTRI PERTANIAN,Sarjana,44,1534,925,732,509,542,62,63,50,50,50
341,341018,TEKNOLOGI PANGAN,Sarjana,46,1838,1211,1007,773,820,62,65,54,54,54
341,341019,NUTRISI DAN TEKNOLOGI PAKAN,Sarjana,53,750,380,523,282,412,60,50,60,60,60
341,341020,TEKNOLOGI PRODUKSI TERNAK,Sarjana,35,673,359,281,269,287,45,40,40,40,40
341,341021,TEKNIK SIPIL DAN LINGKUNGAN,Sarjana,32,1444,860,719,895,741,47,41,40,40,40
341,341022,TEKNOLOGI & MANAJEMEN PERIKANAN BUDIDAYA,Sarjana,42,677,396,374,291,309,53,50,48,48,48
341,341023,EKONOMI PEMBANGUNAN,Sarjana,35,762,546,462,448,486,45,37,36,36,36
341,341024,MANAJEMEN,Sarjana,53,2015,1103,1141,1767,1524,55,53,52,52,52
341,341025,ILMU GIZI,Sarjana,35,2576,1424,1177,1242,1042,52,38,38,38,38
341,341026,EKONOMI SYARIAH,Sarjana,35,895,466,384,491,412,45,34,34,34,34
341,341027,MANAJEMEN SUMBERDAYA LAHAN,Sarjana,30,550,438,395,265,288,40,35,34,34,34
341,341028,PROTEKSI TANAMAN,Sarjana,34,551,419,315,236,278,45,40,38,38,38
341,341029,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,34,610,305,319,225,255,42,39,38,38,38
341,341030,TEKNOLOGI HASIL PERAIRAN,Sarjana,34,459,347,293,208,277,43,39,38,38,38
341,341031,TEKNOLOGI & MANAJEMEN PERIKANAN TANGKAP,Sarjana,34,389,201,234,187,218,40,37,38,38,38
341,341032,SILVIKULTUR,Sarjana,35,884,495,401,287,227,37,33,40,40,40
341,341033,METEOROLOGI TERAPAN,Sarjana,35,735,496,424,297,378,44,35,40,40,40
341,341034,MATEMATIKA,Sarjana,32,805,505,420,376,384,40,31,32,32,32
341,341035,FISIKA,Sarjana,42,462,323,235,223,236,40,35,40,40,40
341,341036,ILMU KELUARGA DAN KONSUMEN,Sarjana,39,1003,624,508,466,424,45,37,36,36,36
341,341037,BISNIS,Sarjana,70,1090,584,857,1079,987,45,41,66,66,66
341,341038,TEKNOLOGI HASIL TERNAK,Sarjana,32,430,215,266,208,255,32,29,32,32,32
341,341039,AKTUARIA,Sarjana,25,1601,951,698,462,529,28,27,28,28,28
342,342001,PENDIDIKAN MATEMATIKA,Sarjana,34,731,425,372,352,354,48,28,32,28,32
342,342002,PENDIDIKAN BIOLOGI,Sarjana,30,587,323,266,343,361,36,24,24,24,28
342,342003,AGROTEKNOLOGI,Sarjana,26,910,407,311,303,345,50,24,16,16,24
342,342004,AGRIBISNIS,Sarjana,32,846,422,463,555,545,36,16,24,24,28
342,342005,TEKNIK SIPIL,Sarjana,22,793,380,357,440,484,24,16,18,16,16
342,342006,TEKNIK ELEKTRO,Sarjana,14,306,148,143,175,184,24,16,18,12,12
342,342007,INFORMATIKA,Sarjana,34,794,466,449,744,905,24,16,18,24,28
342,342008,KESEHATAN MASYARAKAT,Sarjana,32,1456,863,864,1082,1094,36,24,24,24,28
342,342009,PENDIDIKAN FISIKA,Sarjana,22,189,118,128,115,137,24,18,24,28,28
342,342010,GIZI,Sarjana,24,518,465,536,721,730,12,16,18,18,18
342,342011,PENDIDIKAN MASYARAKAT,Sarjana,28,201,122,123,160,187,36,24,16,24,24
342,342012,PENDIDIKAN EKONOMI,Sarjana,28,383,240,218,286,346,36,24,24,24,24
342,342013,PENDIDIKAN GEOGRAFI,Sarjana,28,368,252,228,243,248,36,24,24,24,24
342,342014,PENDIDIKAN SEJARAH,Sarjana,34,351,174,167,308,315,24,16,18,40,32
342,342015,PENDIDIKAN JASMANI,Sarjana,58,143,73,103,135,135,60,48,40,24,48
342,342016,EKONOMI PEMBANGUNAN,Sarjana,62,642,349,378,478,658,48,32,40,40,48
342,342017,MANAJEMEN,Sarjana,78,1865,997,1132,1507,1553,48,32,50,48,56
342,342018,AKUNTANSI,Sarjana,64,1098,616,664,756,804,36,24,40,40,48
342,342020,EKONOMI SYARIAH,Sarjana,34,686,414,356,451,394,36,24,32,24,28
342,342021,ILMU POLITIK,Sarjana,32,430,201,223,294,369,24,16,24,24,28
342,342022,PENDIDIKAN BAHASA INDONESIA,Sarjana,30,623,371,271,449,442,36,24,24,24,24
342,342023,PENDIDIKAN BAHASA INGGRIS,Sarjana,32,512,290,320,357,353,36,30,32,24,28
351,351001,BIOLOGI,Sarjana,84,711,454,426,441,542,45,30,30,45,66
351,351002,KIMIA,Sarjana,48,407,204,161,195,273,22,16,16,27,36
351,351003,MATEMATIKA,Sarjana,48,590,301,281,344,420,22,16,16,27,36
351,351004,FISIKA,Sarjana,48,236,146,108,122,131,22,16,16,27,36
351,351005,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,45,331,170,242,216,238,15,12,20,30,36
351,351006,AKUAKULTUR,Sarjana,45,304,122,108,180,231,15,12,20,30,36
351,351007,TEKNIK PERTANIAN,Sarjana,42,520,236,263,279,287,24,20,20,30,30
351,351008,TEKNIK ELEKTRO,Sarjana,45,662,322,317,398,381,29,20,21,32,36
351,351009,TEKNIK SIPIL,Sarjana,45,907,525,448,610,655,29,20,21,32,36
351,351010,PENDIDIKAN DOKTER,Sarjana,39,1509,1358,1030,1116,1316,36,24,24,39,39
351,351011,KESEHATAN MASYARAKAT,Sarjana,45,1639,999,915,968,1068,36,24,24,36,36
351,351012,KEPERAWATAN,Sarjana,45,1509,691,550,1428,1577,30,16,12,27,36
351,351013,FARMASI,Sarjana,45,1890,1248,1061,1227,1339,30,20,20,30,36
351,351014,TEKNIK GEOLOGI,Sarjana,36,356,213,185,257,392,18,12,17,26,30
351,351015,ILMU KELAUTAN,Sarjana,45,339,188,221,229,255,15,12,20,30,36
351,351016,AGROTEKNOLOGI,Sarjana,90,1593,847,784,758,686,60,44,44,66,90
351,351017,AGRIBISNIS,Sarjana,45,1005,585,442,582,600,24,24,20,30,36
351,351018,TEKNOLOGI PANGAN,Sarjana,42,1091,615,524,534,655,30,20,20,30,36
351,351019,PETERNAKAN,Sarjana,90,898,481,431,421,453,60,44,44,68,68
351,351020,INFORMATIKA,Sarjana,45,1101,646,585,1081,1015,20,14,21,32,36
351,351021,KEDOKTERAN GIGI,Sarjana,15,736,556,443,472,571,12,10,10,15,15
351,351022,ILMU GIZI,Sarjana,45,1321,862,853,843,1043,18,16,18,27,36
351,351023,PENDIDIKAN JASMANI,Sarjana,39,36,15,18,56,86,21,14,14,24,36
351,351024,TEKNIK INDUSTRI,Sarjana,36,421,166,201,356,494,14,10,17,26,30
351,351025,HUKUM,Sarjana,75,1280,778,697,660,833,111,70,60,75,75
351,351026,SOSIOLOGI,Sarjana,60,816,512,553,606,570,30,24,24,36,45
351,351027,ADMINISTRASI PUBLIK,Sarjana,48,1373,782,588,690,670,36,24,24,36,36
351,351028,MANAJEMEN,Sarjana,39,1886,1020,888,1240,1185,36,24,24,36,36
351,351029,EKONOMI PEMBANGUNAN,Sarjana,39,1040,588,483,512,539,36,24,24,36,36
351,351030,AKUNTANSI,Sarjana,39,1340,691,557,685,648,36,24,24,36,36
351,351031,ILMU KOMUNIKASI,Sarjana,48,1201,677,642,747,818,30,16,16,24,36
351,351032,ILMU POLITIK,Sarjana,36,366,157,198,214,308,17,16,16,24,27
351,351033,SASTRA INDONESIA,Sarjana,36,295,170,189,173,254,18,12,12,18,27
351,351034,SASTRA INGGRIS,Sarjana,36,363,218,231,204,259,18,12,12,18,23
351,351035,HUBUNGAN INTERNASIONAL,Sarjana,36,548,276,279,329,328,21,16,16,24,24
351,351036,SASTRA JEPANG,Sarjana,36,219,124,121,138,145,18,12,12,18,24
351,351037,PENDIDIKAN EKONOMI,Sarjana,30,314,131,140,210,256,15,10,10,15,15
351,351038,PENDIDIKAN BAHASA INDONESIA,Sarjana,36,409,180,182,270,368,15,10,12,18,24
351,351039,PENDIDIKAN BAHASA INGGRIS,Sarjana,36,232,128,115,151,201,12,12,12,18,27
352,352001,AGROTEKNOLOGI,Sarjana,30,443,360,334,345,340,37,36,24,30,30
352,352002,TEKNIK SIPIL,Sarjana,32,312,295,321,306,368,37,36,28,32,32
352,352003,TEKNIK MESIN,Sarjana,32,212,188,200,185,235,37,36,26,32,32
352,352004,TEKNIK ELEKTRO,Sarjana,32,288,190,181,202,180,37,36,24,32,32
352,352005,PETERNAKAN,Sarjana,30,177,119,121,124,209,37,36,24,30,30
352,352006,PENDIDIKAN ILMU PENGETAHUAN ALAM,Sarjana,32,176,105,252,201,274,37,36,24,32,32
352,352007,PENDIDIKAN BIOLOGI,Sarjana,32,161,122,163,163,295,37,36,24,32,32
352,352008,PENDIDIKAN MATEMATIKA,Sarjana,32,223,170,209,166,297,37,36,24,32,32
352,352009,AKUAKULTUR,Sarjana,30,86,108,103,163,163,37,36,24,30,30
352,352010,EKONOMI PEMBANGUNAN,Sarjana,40,463,331,335,385,415,37,45,30,40,40
352,352011,ILMU ADMINISTRASI NEGARA,Sarjana,40,482,401,390,426,485,37,41,30,40,40
352,352012,PENDIDIKAN BAHASA INGGRIS,Sarjana,40,416,217,212,232,293,37,41,27,40,40
352,352013,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,40,475,316,338,382,480,37,41,27,40,40
352,352014,HUKUM,Sarjana,40,215,133,165,249,498,37,41,30,40,40
352,352015,MANAJEMEN,Sarjana,40,676,362,368,617,916,37,45,30,40,40
352,352016,ILMU KOMUNIKASI,Sarjana,40,441,270,306,429,532,37,41,30,40,40
352,352017,AKUNTANSI,Sarjana,40,406,234,216,321,544,37,45,30,40,40
353,353001,KEDOKTERAN,Sarjana,44,2120,2009,1695,1694,1484,60,66,58,42,44
353,353002,PSIKOLOGI,Sarjana,52,1985,1603,1638,1951,2034,30,36,38,30,50
353,353003,AGROTEKNOLOGI / AGROEKOTEKNOLOGI,Sarjana,36,1535,982,776,577,375,54,60,45,36,36
353,353004,AGRIBISNIS,Sarjana,32,1662,880,712,698,671,36,36,30,24,32
353,353005,PETERNAKAN,Sarjana,40,690,360,299,316,354,36,42,30,24,32
353,353006,ILMU DAN TEKNOLOGI PANGAN,Sarjana,24,1440,783,738,610,468,30,30,25,20,24
353,353007,TEKNIK SIPIL,Sarjana,36,2121,1320,1016,874,587,48,48,45,36,36
353,353008,ARSITEKTUR,Sarjana,24,1230,742,670,631,525,30,30,30,24,30
353,353009,TEKNIK INDUSTRI,Sarjana,26,1404,847,713,581,575,33,33,30,24,26
353,353010,TEKNIK MESIN,Sarjana,30,1105,670,650,661,606,30,30,38,30,30
353,353011,TEKNIK KIMIA,Sarjana,24,669,494,406,373,317,30,30,30,24,24
353,353012,MATEMATIKA,Sarjana,18,522,373,354,347,260,24,30,20,16,18
353,353013,FISIKA,Sarjana,20,320,176,165,133,100,27,30,25,20,20
353,353014,KIMIA,Sarjana,18,483,300,250,196,151,24,27,23,16,18
353,353015,BIOLOGI,Sarjana,18,538,266,285,221,270,27,27,23,18,18
353,353016,PERENCANAAN WILAYAH DAN KOTA (PWK),Sarjana,16,578,351,442,367,361,14,14,20,16,16
353,353017,INFORMATIKA,Sarjana,30,1041,914,865,1026,1094,18,24,20,16,20
353,353018,PENDIDIKAN FISIKA,Sarjana,18,344,184,164,120,133,24,24,20,16,18
353,353019,PENDIDIKAN KIMIA,Sarjana,20,368,186,209,126,132,24,24,20,16,20
353,353020,PENDIDIKAN BIOLOGI,Sarjana,20,571,346,326,292,314,24,27,23,18,20
353,353021,PENDIDIKAN MATEMATIKA,Sarjana,18,864,618,488,377,321,24,24,20,16,18
353,353022,PENDIDIKAN TEKNIK MESIN,Sarjana,16,295,157,169,201,188,24,24,20,16,16
353,353023,PENDIDIKAN TEKNIK BANGUNAN,Sarjana,16,194,157,107,121,126,24,24,18,14,16
353,353024,PENDIDIKAN TEKNIK INFORMATIKA & KOMPUTER,Sarjana,16,677,372,379,586,473,24,24,20,16,16
353,353025,ILMU TANAH,Sarjana,26,485,332,293,254,296,24,30,20,24,26
353,353026,PENYULUHAN DAN KOMUNIKASI PERTANIAN,Sarjana,24,554,344,320,264,315,27,30,23,18,20
353,353027,FARMASI,Sarjana,16,1299,751,1088,1089,906,18,18,15,12,16
353,353028,TEKNIK ELEKTRO,Sarjana,16,541,390,354,195,175,12,24,20,16,16
353,353029,STATISTIKA,Sarjana,18,543,623,557,477,394,18,30,20,16,16
353,353030,PENDIDIKAN IPA,Sarjana,16,205,167,223,198,237,15,24,20,16,20
353,353031,ILMU LINGKUNGAN,Sarjana,16,128,256,305,159,296,15,30,20,16,16
353,353035,ILMU ADMINISTRASI NEGARA,Sarjana,27,1733,945,731,532,479,36,36,22,21,27
353,353036,ILMU KOMUNIKASI,Sarjana,27,1884,1174,1119,775,824,30,30,25,20,27
353,353037,SOSIOLOGI,Sarjana,27,697,393,471,406,462,24,27,25,20,27
353,353038,ILMU HUKUM,Sarjana,110,1994,1247,1236,1132,867,135,135,113,90,90
353,353039,EKONOMI PEMBANGUNAN,Sarjana,30,1305,819,627,920,722,36,42,35,48,30
353,353040,MANAJEMEN,Sarjana,36,3203,1756,1673,1490,1338,36,42,35,48,36
353,353041,AKUNTANSI,Sarjana,30,2288,1302,1112,1137,985,36,42,35,48,30
353,353042,ILMU SEJARAH,Sarjana,17,251,159,144,175,181,20,18,15,15,16
353,353043,SASTRA INDONESIA,Sarjana,17,421,260,236,202,177,21,21,18,16,16
353,353044,SASTRA INGGRIS,Sarjana,17,751,360,324,363,307,17,17,15,15,16
353,353045,SASTRA DAERAH UNTUK SASTRA JAWA,Sarjana,17,155,96,105,138,134,20,20,16,16,16
353,353046,KRIYA SENI (DESAIN TEKSTIL),Sarjana,12,78,44,44,49,53,18,18,13,15,12
353,353047,"SENI RUPA MURNI (LUKIS, GRFS, PTNG, KRMIK)",Sarjana,14,51,35,27,39,42,18,15,13,12,12
353,353048,DESAIN INTERIOR,Sarjana,16,220,141,165,146,114,18,15,13,12,16
353,353049,DESAIN KOMUNIKASI VISUAL,Sarjana,30,360,291,367,289,302,18,18,15,20,30
353,353050,PENDIDIKAN SEJARAH,Sarjana,16,439,269,235,188,176,24,24,20,16,16
353,353051,PENDIDIKAN GEOGRAFI,Sarjana,16,487,237,237,185,194,24,24,20,16,16
353,353052,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),Sarjana,16,336,230,248,217,227,24,24,20,14,16
